material_id,formula,band_gap,formation_energy_per_atom,energy_above_hull,density,nsites,volume,crystal_system,spacegroup_number,spacegroup_symbol,volume_per_atom,n_elements,is_binary,is_ternary,is_quaternary,avg_atomic_mass,min_atomic_mass,max_atomic_mass,avg_electronegativity,min_electronegativity,max_electronegativity,electronegativity_range,avg_atomic_radius,avg_ionic_radius,has_metal,has_metalloid,has_nonmetal,n_metals,n_metalloids,n_nonmetals,frac_H,frac_Li,frac_C,frac_N,frac_O,frac_F,frac_Na,frac_Mg,frac_Al,frac_Si,frac_P,frac_S,frac_Cl,frac_K,frac_Ca,frac_Ti,frac_V,frac_Cr,frac_Mn,frac_Fe,frac_Co,frac_Ni,frac_Cu,frac_Zn,frac_Ga,frac_Ge,frac_As,frac_Se,frac_Br,frac_Sr,frac_Y,frac_Zr,frac_Nb,frac_Mo,frac_Ru,frac_Rh,frac_Pd,frac_Ag,frac_Cd,frac_In,frac_Sn,frac_Sb,frac_Te,frac_I,frac_Ba,frac_La,frac_Ce,frac_Hf,frac_Ta,frac_W,frac_Re,frac_Os,frac_Ir,frac_Pt,frac_Au,frac_Hg,frac_Tl,frac_Pb,frac_Bi,is_semiconductor,is_photovoltaic,is_stable
mp-1228699,Al4InCuS8,1.1498,-1.044429628095243,0.034750933392849,3.4100488404894262,14,264.3239171316417,Trigonal,160,R3m,18.880279795117264,4,False,False,True,59.35263465,26.9815386,114.818,1.9675,1.61,2.58,0.97,1.2875,,False,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
mp-709031,Al4P4H11C3NO18,1.0314,-1.9397734985932051,0.16024942637921202,2.026625998429559,82,951.993929435675,Triclinic,2,P-1,11.60968206628872,6,False,False,False,16.830006766666667,1.00794,30.973762,2.505,1.61,3.44,1.8299999999999998,0.7416666666666667,,False,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False
mp-1044564,Al4Si2Ni13(SbO14)2,2.347699999999999,-2.019428692448979,0.013562062551019001,5.061810051198448,49,530.9904311229906,Monoclinic,12,C2/m,10.836539410673277,5,False,False,False,50.303967719999996,15.9994,121.76,2.182,1.61,3.44,1.8299999999999998,1.15,,False,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True
mp-1044109,Al4Si2Sn13(SbO14)2,1.2321,-2.113796303367346,0.167134901938773,5.083397968739443,49,783.6001710121656,Monoclinic,12,C2/m,15.991840224738073,5,False,False,False,62.30728772,15.9994,121.76,2.192,1.61,3.44,1.8299999999999998,1.1700000000000002,,False,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False
mp-1214816,Al4SiC4,1.200899999999999,-0.20606409152631502,0.047234519555557006,2.982586873305359,18,204.94263865262954,Hexagonal,186,P6_3mc,11.385702147368308,3,False,True,False,22.3592462,12.0107,28.0855,2.02,1.61,2.55,0.9399999999999997,1.0166666666666666,,False,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
mp-1256235,Al4V13Si2(SbO14)2,0.5661,-2.465976968163264,0.20044176383926102,4.322457148156329,49,583.101761031617,Triclinic,2,P-1,11.900035939420755,5,False,False,False,48.75358772,15.9994,121.76,2.126,1.61,3.44,1.8299999999999998,1.15,,False,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False
mp-1251086,Al5(FeO4)3,1.1491999999999991,-2.69449454875,0.08725908862500001,3.9764665356791653,40,412.9442280845962,Monoclinic,8,Cm,10.323605702114905,3,False,True,False,32.94197953333333,15.9994,55.845,2.2933333333333334,1.61,3.44,1.8299999999999998,1.0833333333333333,,False,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
mp-1356833,Al5(FeO4)3,0.9984000000000001,-2.681699678749999,0.10005395862500001,4.104558664983901,40,400.05736014658765,Monoclinic,12,C2/m,10.001434003664691,3,False,True,False,32.94197953333333,15.9994,55.845,2.2933333333333334,1.61,3.44,1.8299999999999998,1.0833333333333333,,False,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False
mp-1359741,Al5(FeO4)3,2.0496,-2.71844733025,0.063306307124999,4.033612722982119,40,407.09384287796945,Monoclinic,12,C2/m,10.177346071949236,3,False,True,False,32.94197953333333,15.9994,55.845,2.2933333333333334,1.61,3.44,1.8299999999999998,1.0833333333333333,,False,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
mp-1228170,Al5AgS8,1.5406,-1.111908254583328,0.029918490595239003,3.139955004914864,14,264.04847675258753,Cubic,216,F-43m,18.86060548232768,3,False,True,False,55.6382462,26.9815386,107.8682,2.04,1.61,2.58,0.97,1.2833333333333334,,False,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
mp-5496,Al5C3N,1.4427,-0.36906000999999905,0.053048865000002006,3.021355954208321,18,203.2934096556226,Hexagonal,194,P6_3/mmc,11.294078314201256,3,False,True,False,17.66631286666667,12.0107,26.9815386,2.4,1.61,3.04,1.43,0.8666666666666667,,False,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
mp-570079,Al5C3N,0.8374,-0.37439413611111005,0.047714738888891,2.968047560319713,18,206.94471406925965,Hexagonal,186,P6_3mc,11.496928559403313,3,False,True,False,17.66631286666667,12.0107,26.9815386,2.4,1.61,3.04,1.43,0.8666666666666667,,False,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
mp-35267,Al5CuS8,1.4217,-1.167115974464285,0.0,3.072380860125777,14,245.90102135672274,Cubic,216,F-43m,17.564358668337338,3,False,True,False,40.864179533333335,26.9815386,63.546,2.03,1.61,2.58,0.97,1.2,,False,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
mp-37405,Al5CuSe8,0.504599999999999,-0.9072566873214271,0.029427036785692,4.708901106147338,14,292.7369670023177,Cubic,216,F-43m,20.90978335730841,3,False,True,False,56.495846199999995,26.9815386,78.96,2.02,1.61,2.55,0.9399999999999997,1.25,,False,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True
mp-1245348,Al5WN7,0.8914000000000001,-1.034791359182691,0.36443817980769005,4.456495135053634,104,1242.417969188816,Orthorhombic,33,Pna2_1,11.946326626815537,3,False,True,False,74.9427462,14.0067,183.84,2.3366666666666664,1.61,3.04,1.43,1.0833333333333333,,False,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False
mp-1182901,Al6B5O18,0.6976,-2.691190370545977,0.322916113574273,2.612199394480965,58,640.6870408940342,Hexagonal,176,P6_3/m,11.046328291276453,3,False,True,False,17.9306462,10.811,26.9815386,2.3633333333333333,1.61,3.44,1.8299999999999998,0.9,,False,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False
mp-9203,Al6Cd4SO12,2.7127,-2.7123131624999983,0.0,3.87606053268021,23,357.9746858888572,Cubic,217,I-43m,15.5641167777764,4,False,False,True,46.86423465,15.9994,112.411,2.33,1.61,3.44,1.8299999999999998,1.1,,False,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True
mp-9535,Al6Cd4TeO12,2.5652,-2.700609853768116,0.0,4.133095173099382,23,374.095220807742,Cubic,217,I-43m,16.265009600336608,4,False,False,True,70.74798465,15.9994,127.6,2.21,1.61,3.44,1.8299999999999998,1.2,,False,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True
mp-1182935,Al6CuP4(H4O7)4,1.1084,-1.9767211668831162,0.296740474469713,2.477260605391979,55,545.2594524012434,Triclinic,2,P-1,9.913808225477153,5,False,False,False,27.701728120000002,1.00794,63.546,2.268,1.61,3.44,1.8299999999999998,0.89,,False,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False
mp-1202099,Al6CuP4(H4O7)4,1.1467,-2.244785902701298,0.028675738651530003,2.83817566414397,55,475.9218318358058,Triclinic,2,P-1,8.653124215196469,5,False,False,False,27.701728120000002,1.00794,63.546,2.268,1.61,3.44,1.8299999999999998,0.89,,False,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
mp-530331,Al6SnTe10,1.439,-0.6946291857843131,0.0,4.5506385116219334,102,3408.041085016975,Trigonal,152,P3_121,33.412167500166426,3,False,True,False,91.09717953333332,26.9815386,127.6,1.89,1.61,2.1,0.49,1.3666666666666665,,False,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
mp-1246158,Al6W5N16,2.2371,-0.8491749508564811,0.15535754925925901,5.799518546892043,27,373.70854955195966,Cubic,217,I-43m,13.84105739081332,3,False,True,False,74.9427462,14.0067,183.84,2.3366666666666664,1.61,3.04,1.43,1.0833333333333333,,False,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False
mp-686801,Al6ZnP4(H4O7)4,2.2586,-1.580573839974025,0.7270573075151521,2.229337962368094,55,607.2849286584483,Triclinic,2,P-1,11.041544157426332,5,False,False,False,28.07432812,1.00794,65.409,2.218,1.61,3.44,1.8299999999999998,0.89,,False,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False
mp-28759,Al7(TlS4)3,2.7961,-1.262489661818182,0.0,3.618692833357297,44,1089.1937878605677,Monoclinic,4,P2_1,24.754404269558357,3,False,True,False,87.8099462,26.9815386,204.3833,1.9366666666666668,1.61,2.58,0.97,1.3833333333333335,,False,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True
mp-1228228,Al7Cr(Bi2O9)2,2.5541,-2.767509591666667,0.0,6.052542905782574,30,374.43214758961045,Monoclinic,3,P2,12.481071586320349,4,False,False,True,75.98935965,15.9994,208.9804,2.1825,1.61,3.44,1.8299999999999998,1.2125,,False,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True
mp-14506,Al7Te10,1.0799,-0.546650040882354,0.001413502009803,4.302586827207751,34,1130.7035693297717,Trigonal,155,R32,33.255987333228575,2,True,False,False,77.2907693,26.9815386,127.6,1.855,1.61,2.1,0.49,1.325,,False,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
mp-13875,Al8(Pb3O7)3,2.8336,-2.521137595328947,0.0,6.567308998631525,152,2444.182021705053,Cubic,205,Pa-3,16.080144879638507,3,False,True,False,83.39364619999999,15.9994,207.2,2.46,1.61,3.44,1.8299999999999998,1.2166666666666668,,False,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True
mp-1247920,Al8(SiO6)3,1.5203,-3.158794070344829,0.226641507672413,3.010185467356921,29,324.41845500620735,Monoclinic,6,Pm,11.186843276076116,3,False,True,False,23.688812866666666,15.9994,28.0855,2.3166666666666664,1.61,3.44,1.8299999999999998,0.9833333333333334,,False,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False
mp-1229326,Al8P8H22C14N4O33F2,0.673,-1.741629688732339,0.155927260711229,1.9324867276342732,182,2192.8214567020727,Monoclinic,15,C2/c,12.048469542319081,7,False,False,False,17.139777685714282,1.00794,30.973762,2.7157142857142857,1.61,3.98,2.37,0.7071428571428572,,False,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False
mp-1229020,Al8Zn3CdS16,2.4821,-1.16911616875,0.010569692678569002,3.285307612627941,28,524.4134838155487,Trigonal,160,R3m,18.729052993412456,4,False,False,True,59.21663465,26.9815386,112.411,1.8824999999999998,1.61,2.58,0.97,1.2875,,False,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True
mp-1228964,AlAg(PSe3)2,1.6205999999999992,-0.5870029005014871,0.0,4.385035805906184,10,253.9287203629912,Monoclinic,5,C2,25.39287203629912,4,False,False,True,61.19587514999999,26.9815386,107.8682,2.0700000000000003,1.61,2.55,0.9399999999999997,1.25,,False,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
mp-1047169,AlAg(WO4)2,1.5724,-2.038718333472221,0.190147769791655,7.251473479899772,12,144.38600594941948,Triclinic,2,P-1,12.032167162451623,4,False,False,True,83.67228465,15.9994,183.84,2.335,1.61,3.44,1.8299999999999998,1.2000000000000002,,False,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False
mp-1047674,AlAg(WO4)2,1.5659,-2.111626893888888,0.11723920937498801,7.439694231120202,24,281.4662163483072,Monoclinic,13,P2/c,11.7277590145128,4,False,False,True,83.67228465,15.9994,183.84,2.335,1.61,3.44,1.8299999999999998,1.2000000000000002,,False,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False
mp-1096668,AlAgAu2,1.413399999999999,0.9190235165625,1.187658777500001,0.9850972507116281,4,891.3481625383874,Orthorhombic,71,Immm,222.83704063459686,3,False,True,False,110.60543586666665,26.9815386,196.966569,2.026666666666667,1.61,2.54,0.9299999999999999,1.4000000000000001,,False,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False
